Value,Time
0,14149173
0,14151163
36,14153179
71,14155167
20,14157261
29,14159171
13,14161179
53,14163166
70,14165164
53,14167260
0,14169178
0,14171166
0,14173166
0,14175163
0,14177287
0,14179172
0,14181164
0,14183158
0,14185174
0,14187264
0,14189160
29,14191166
49,14193177
50,14195165
42,14197262
42,14199170
18,14201177
24,14203168
3,14205166
0,14207262
0,14209179
0,14211153
0,14213166
6,14215168
0,14217271
5,14219173
5,14221166
0,14223164
0,14225175
0,14227264
0,14229169
0,14231165
0,14233175
0,14235167
0,14237263
29,14239171
75,14241175
78,14243165
15,14245164
0,14247299
0,14249193
0,14251171
3,14253166
39,14255164
46,14257282
24,14259171
0,14261166
0,14263166
0,14265170
37,14267260
45,14269169
0,14271162
0,14273182
0,14275165
31,14277264
50,14279172
49,14281175
0,14283165
0,14285162
0,14287262
0,14289184
0,14291168
2,14293165
7,14295148
11,14297267
0,14299172
0,14301166
9,14303167
26,14305176
32,14307264
24,14309174
13,14311153
0,14313175
18,14315151
23,14317257
10,14319174
5,14321174
0,14323161
5,14325151
18,14327260
0,14329185
0,14331153
0,14333147
0,14335149
0,14337397
22,14339176
30,14341153
14,14343153
0,14345175
0,14347303
0,14349174
24,14351156
35,14353179
44,14355160
1,14357267
0,14359158
23,14361178
45,14363152
24,14365172
0,14367258
0,14369182
0,14371152
0,14373150
0,14375150
0,14377279
0,14379174
0,14381152
0,14383148
0,14385160
0,14387261
0,14389157
10,14391151
16,14393181
31,14395155
31,14397257
48,14399161
42,14401177
36,14403157
5,14405151
0,14407257
0,14409164
11,14411155
42,14413150
42,14415147
30,14417273
0,14419162
0,14421150
0,14423165
0,14425174
8,14427262
7,14429159
0,14431156
0,14433161
0,14435164
45,14437263
76,14439158
47,14441162
15,14443168
0,14445161
0,14447299
26,14449176
41,14451167
24,14453166
0,14455162
0,14457281
0,14459172
0,14461153
0,14463166
0,14465169
0,14467263
0,14469156
0,14471164
0,14473165
5,14475164
42,14477264
46,14479162
39,14481162
30,14483163
0,14485164
11,14487261
10,14489164
0,14491166
9,14493165
7,14495162
35,14497277
41,14499170
29,14501166
0,14503162
0,14505175
0,14507264
0,14509168
0,14511167
0,14513163
15,14515163
16,14517258
15,14519173
1,14521175
24,14523172
33,14525165
25,14527264
25,14529168
0,14531168
0,14533166
20,14535165
33,14537391
28,14539184
12,14541171
0,14543166
0,14545175
0,14547308
0,14549172
0,14551164
0,14553178
0,14555167
21,14557262
33,14559169
15,14561178
0,14563167
0,14565162
0,14567259
0,14569182
18,14571171
36,14573167
35,14575166
30,14577284
4,14579174
14,14581168
39,14583159
43,14585176
0,14587286
0,14589175
0,14591166
0,14593178
0,14595164
7,14597261
25,14599174
0,14601179
0,14603169
0,14605160
0,14607259
0,14609185
0,14611170
0,14613175
18,14615164
40,14617278
41,14619170
15,14621177
0,14623154
0,14625178
0,14627265
0,14629172
0,14631164
12,14633173
16,14635166
24,14637280
18,14639174
17,14641177
0,14643171
8,14645166
0,14647307
0,14649185
0,14651171
0,14653168
0,14655168
0,14657285
0,14659176
6,14661168
28,14663164
23,14665174
12,14667258
6,14669169
0,14671163
10,14673178
42,14675164
50,14677475
31,14679172
8,14681188
0,14683174
0,14685165
0,14687271
0,14689181
0,14691171
0,14693167
5,14695162
30,14697282
32,14699173
21,14701163
0,14703162
0,14705175
1,14707263
52,14709174
59,14711165
18,14713179
0,14715161
0,14717254
0,14719169
0,14721180
40,14723167
37,14725168
7,14727263
0,14729181
0,14731165
0,14733167
53,14735163
73,14737390
71,14739176
0,14741172
0,14743165
0,14745173
8,14747307
15,14749176
0,14751169
0,14753177
0,14755175
0,14757278
6,14759170
9,14761179
8,14763169
0,14765164
0,14767259
0,14769182
0,14771170
0,14773168
28,14775168
40,14777276
34,14779171
27,14781168
23,14783164
7,14785174
0,14787263
0,14789171
0,14791168
0,14793178
25,14795170
71,14797261
57,14799171
0,14801177
0,14803159
0,14805164
0,14807259
0,14809182
23,14811167
27,14813165
27,14815165
1,14817277
0,14819174
42,14821168
94,14823166
66,14825177
0,14827262
0,14829171
0,14831168
42,14833175
75,14835164
49,14837285
6,14839175
0,14841179
0,14843164
0,14845170
0,14847304
0,14849181
0,14851161
0,14853167
0,14855167
0,14857284
38,14859171
72,14861170
70,14863165
37,14865180
9,14867258
13,14869173
7,14871157
0,14873182
5,14875168
5,14877280
40,14879172
55,14881174
24,14883167
0,14885167
0,14887244
0,14889177
0,14891168
0,14893164
16,14895161
3,14897288
0,14899173
0,14901165
14,14903169
37,14905174
29,14907260
0,14909175
0,14911168
0,14913175
56,14915164
88,14917257
83,14919170
57,14921182
0,14923171
0,14925165
0,14927259
0,14929185
0,14931170
0,14933167
0,14935162
0,14937556
0,14939183
8,14941170
46,14943167
40,14945179
15,14947314
7,14949174
0,14951167
3,14953178
9,14955162
10,14957259
20,14959169
48,14961178
47,14963168
0,14965158
0,14967255
0,14969178
0,14971164
0,14973166
19,14975169
23,14977274
1,14979174
0,14981166
0,14983163
4,14985177
27,14987262
20,14989171
0,14991170
0,14993177
7,14995168
68,14997262
82,14999169
67,15001232
0,15003176
0,15005167
0,15007279
0,15009185
0,15011169
0,15013168
0,15015161
0,15017281
0,15019177
0,15021151
26,15023166
42,15025176
28,15027261
8,15029172
1,15031167
0,15033178
9,15035169
11,15037261
7,15039171
18,15041178
40,15043170
8,15045158
0,15047323
0,15049183
0,15051163
0,15053167
22,15055164
32,15057280
16,15059168
0,15061163
0,15063165
0,15065176
15,15067262
27,15069174
13,15071165
0,15073179
0,15075169
28,15077265
61,15079170
60,15081185
36,15083170
0,15085164
0,15087273
0,15089186
0,15091168
0,15093161
1,15095168
1,15097280
0,15099170
0,15101163
0,15103166
9,15105177
19,15107247
17,15109175
6,15111174
6,15113182
22,15115162
30,15117254
15,15119166
19,15121184
6,15123168
15,15125166
24,15127259
5,15129182
0,15131166
0,15133176
0,15135166
0,15137396
35,15139181
38,15141170
17,15143165
0,15145178
0,15147311
0,15149176
33,15151161
38,15153184
0,15155165
0,15157253
0,15159170
30,15161180
55,15163168
40,15165156
0,15167248
0,15169184
0,15171165
0,15173164
0,15175163
14,15177283
28,15179171
0,15181160
0,15183164
0,15185173
0,15187260
4,15189172
21,15191168
19,15193176
23,15195166
46,15197264
26,15199169
23,15201172
12,15203169
0,15205164
0,15207250
0,15209179
11,15211171
0,15213167
0,15215164
0,15217263
1,15219172
7,15221168
10,15223161
0,15225179
0,15227248
12,15229171
11,15231163
6,15233174
5,15235165
6,15237268
32,15239174
95,15241177
94,15243167
21,15245167
0,15247304
0,15249183
0,15251165
0,15253169
57,15255161
67,15257267
41,15259172
7,15261162
0,15263169
2,15265170
54,15267262
76,15269170
51,15271162
0,15273179
0,15275164
35,15277258
64,15279170
72,15281178
29,15283164
0,15285162
0,15287263
0,15289179
0,15291166
0,15293163
24,15295163
0,15297269
0,15299170
0,15301164
13,15303166
40,15305179
43,15307265
29,15309169
10,15311168
0,15313176
20,15315163
24,15317258
10,15319159
14,15321177
35,15323168
3,15325168
0,15327264
0,15329178
0,15331168
0,15333165
0,15335158
4,15337395
20,15339165
24,15341166
4,15343168
0,15345173
0,15347307
0,15349171
15,15351163
16,15353178
0,15355166
6,15357268
0,15359173
18,15361177
31,15363163
8,15365148
0,15367257
0,15369181
0,15371167
0,15373168
0,15375151
0,15377280
0,15379164
1,15381164
23,15383150
0,15385175
0,15387266
0,15389183
0,15391169
0,15393179
14,15395154
33,15397262
27,15399170
25,15401175
29,15403165
29,15405148
7,15407332
0,15409189
0,15411155
0,15413146
47,15415160
79,15417264
43,15419174
0,15421153
0,15423149
0,15425164
0,15427263
0,15429158
23,15431152
33,15433179
21,15435154
0,15437267
5,15439156
57,15441184
99,15443158
72,15445150
0,15447317
0,15449180
0,15451152
19,15453164
51,15455153
35,15457279
0,15459162
0,15461165
0,15463155
0,15465157
0,15467257
0,15469171
0,15471161
0,15473166
0,15475152
1,15477259
12,15479159
25,15481161
35,15483164
21,15485151
14,15487260
5,15489167
12,15491170
21,15493151
29,15495162
17,15497276
0,15499158
10,15501163
50,15503154
41,15505173
0,15507260
0,15509161
0,15511162
0,15513167
0,15515164
19,15517256
37,15519163
38,15521165
21,15523167
0,15525167
0,15527261
35,15529179
74,15531154
87,15533164
39,15535165
25,15537398
39,15539166
66,15541157
68,15543168
12,15545174
0,15547304
0,15549159
0,15551231
0,15553176
0,15555168
7,15557269
0,15559164
0,15561166
0,15563170
0,15565164
0,15567261
25,15569179
27,15571168
24,15573166
22,15575161
22,15577280
42,15579171
36,15581168
21,15583165
0,15585167
0,15587274
40,15589175
45,15591163
0,15593179
0,15595165
0,15597262
0,15599171
0,15601177
14,15603170
0,15605162
0,15607262
0,15609180
0,15611170
0,15613169
57,15615160
82,15617280
23,15619173
0,15621163
15,15623168
45,15625181
54,15627263
56,15629175
16,15631165
0,15633175
0,15635162
0,15637267
0,15639169
0,15641179
0,15643169
0,15645177
0,15647361
0,15649178
0,15651171
36,15653164
58,15655166
52,15657287
36,15659176
36,15661166
25,15663158
9,15665174
0,15667261
0,15669172
0,15671166
13,15673182
27,15675169
0,15677478
0,15679174
0,15681182
0,15683169
0,15685159
0,15687269
0,15689172
0,15691170
0,15693164
0,15695164
17,15697284
33,15699170
28,15701166
8,15703167
0,15705176
0,15707263
0,15709172
0,15711169
1,15713175
12,15715165
14,15717262
30,15719171
21,15721179
18,15723173
0,15725170
0,15727298
0,15729187
0,15731172
1,15733163
0,15735161
0,15737405
0,15739180
0,15741167
8,15743166
3,15745172
0,15747308
0,15749173
12,15751164
26,15753181
39,15755164
28,15757267
1,15759174
2,15761178
34,15763170
67,15765163
42,15767260
0,15769184
0,15771170
0,15773167
0,15775167
12,15777284
41,15779164
66,15781165
44,15783164
0,15785173
0,15787273
14,15789173
77,15791168
82,15793180
70,15795168
26,15797259
0,15799172
21,15801172
48,15803170
60,15805165
13,15807263
0,15809181
0,15811169
0,15813167
0,15815162
4,15817281
11,15819175
4,15821167
15,15823166
0,15825181
0,15827273
0,15829173
11,15831168
16,15833178
35,15835164
36,15837287
45,15839172
46,15841182
36,15843173
9,15845164
0,15847304
0,15849180
2,15851165
10,15853167
61,15855168
0,15857281
0,15859178
0,15861167
0,15863168
0,15865175
0,15867263
0,15869172
0,15871167
0,15873180
0,15875165
27,15877265
53,15879174
59,15881180
0,15883167
24,15885162
0,15887258
0,15889184
5,15891157
3,15893164
3,15895166
5,15897283
0,15899173
3,15901178
8,15903168
0,15905179
0,15907264
0,15909164
11,15911166
49,15913181
53,15915165
0,15917257
0,15919174
0,15921180
0,15923169
14,15925168
41,15927263
34,15929178
7,15931172
0,15933165
0,15935158
57,15937554
84,15939168
91,15941167
0,15943169
0,15945180
0,15947306
1,15949173
18,15951171
0,15953184
0,15955168
0,15957278
0,15959171
0,15961177
0,15963166
3,15965164
0,15967260
0,15969182
0,15971166
0,15973165
27,15975166
62,15977281
62,15979173
50,15981177
30,15983169
1,15985173
7,15987258
0,15989161
0,15991168
0,15993180
0,15995166
45,15997259
58,15999172
0,16007550
0,16007894
0,16008223
0,16008459
0,16009175
7,16011237
31,16013171
33,16015204
24,16017300
0,16019173
22,16021168
63,16023167
79,16025177
14,16027328
0,16029177
0,16031165
29,16033179
77,16035164
88,16037279
32,16039174
0,16041183
0,16043169
0,16045166
0,16047363
0,16049184
0,16051171
0,16053168
0,16055165
0,16057286
15,16059176
60,16061172
78,16063168
53,16065174
21,16067261
0,16069174
7,16071170
10,16073181
10,16075171
18,16077264
23,16079174
58,16081181
15,16083168
11,16085164
0,16087281
0,16089184
0,16091166
0,16093171
10,16095167
10,16097279
0,16099173
0,16101166
4,16103169
23,16105176
28,16107260
12,16109171
0,16111165
0,16113181
25,16115168
65,16117256
61,16119174
44,16121185
16,16123175
0,16125169
0,16127262
0,16129182
0,16131170
0,16133163
0,16135158
0,16137394
0,16139176
0,16141163
0,16143163
0,16145177
0,16147308
5,16149173
8,16151163
12,16153176
40,16155168
34,16157286
27,16159176
23,16161180
0,16163165
22,16165165
54,16167261
33,16169182
0,16171167
0,16173167
0,16175164
0,16177282
5,16179176
29,16181165
28,16183163
0,16185177
0,16187251
0,16189174
16,16191169
57,16193181
62,16195166
0,16197253
4,16199168
20,16201179
61,16203166
63,16205167
20,16207258
0,16209186
0,16211166
0,16213169
0,16215162
7,16217280
11,16219171
0,16221167
0,16223155
0,16225180
0,16227265
3,16229188
35,16231169
36,16233179
34,16235165
23,16237257
31,16239174
24,16241182
17,16243166
0,16245166
0,16247299
11,16249175
32,16251166
18,16253161
0,16255163
0,16257255
0,16259173
0,16261163
19,16263184
3,16265182
0,16267257
0,16269172
0,16271166
0,16273177
44,16275170
56,16277251
14,16279173
0,16281187
4,16283167
34,16285166
49,16287259
42,16289185
7,16291164
0,16293166
0,16295167
0,16297269
0,16299169
3,16301170
0,16303172
0,16305178
0,16307264
0,16309156
0,16311166
13,16313174
40,16315165
43,16317260
31,16319167
8,16321171
21,16323167
8,16325165
0,16327259
0,16329181
0,16331167
20,16333164
37,16335163
15,16337409
0,16339176
0,16341168
0,16343163
0,16345177
0,16347304
0,16349175
0,16351171
0,16353176
0,16355158
29,16357265
53,16359174
42,16361179
36,16363167
7,16365168
0,16367259
13,16369174
29,16371164
26,16373163
19,16375171
3,16377282
0,16379175
0,16381157
0,16383160
0,16385177
0,16387267
0,16389161
0,16391166
0,16393179
0,16395171
17,16397260
29,16399172
29,16401177
26,16403155
10,16405165
7,16407265
21,16409181
3,16411178
0,16413175
8,16415166
30,16417268
37,16419169
3,16421168
0,16423166
0,16425176
0,16427262
0,16429176
0,16431152
0,16433171
0,16435151
20,16437264
33,16439177
37,16441176
26,16443167
0,16445161
0,16447316
14,16449183
88,16451151
84,16453152
33,16455151
0,16457285
0,16459175
0,16461154
0,16463149
23,16465179
35,16467259
12,16469159
0,16471152
0,16473158
9,16475156
94,16477263
103,16479174
66,16481181
0,16483153
0,16485149
0,16487264
33,16489179
50,16491154
0,16493148
0,16495149
0,16497282
0,16499158
0,16501152
12,16503149
7,16505165
0,16507268
0,16509160
0,16511154
0,16513164
42,16515158
72,16517262
60,16519167
41,16521165
4,16523155
9,16525154
0,16527263
0,16529184
0,16531155
0,16533161
7,16535151
0,16537385
0,16539164
0,16541149
0,16543163
0,16545162
0,16547304
0,16549161
0,16551162
0,16553172
1,16555156
28,16557267
11,16559159
0,16561166
0,16563164
43,16565155
76,16567256
58,16569164
0,16571155
0,16573165
0,16575156
0,16577282
14,16579160
66,16581165
24,16583163
0,16585164
0,16587277
0,16589160
11,16591164
53,16593162
56,16595167
0,16597260
23,16599162
16,16601174
56,16603165
63,16605164
32,16607266
0,16609169
0,16611166
0,16613164
0,16615169
15,16617279
35,16619170
36,16621169
0,16623167
0,16625166
0,16627272
20,16629161
50,16631169
42,16633174
33,16635165
17,16637266
2,16639172
15,16641171
3,16643165
0,16645169
0,16647302
0,16649170
0,16651162
0,16653166
0,16655166
0,16657282
0,16659173
2,16661171
13,16663164
15,16665174
0,16667260
0,16669179
0,16671166
4,16673174
40,16675170
45,16677477
9,16679173
2,16681182
6,16683163
28,16685164
31,16687274
18,16689182
0,16691166
0,16693164
0,16695166
0,16697286
0,16699176
0,16701164
0,16703163
0,16705178
0,16707264
0,16709172
0,16711169
0,16713176
28,16715169
39,16717259
36,16719170
26,16721179
16,16723169
13,16725169
0,16727262
0,16729183
0,16731172
6,16733163
60,16735170
59,16737391
8,16739177
0,16741167
0,16743167
0,16745178
0,16747309
10,16749177
6,16751165
0,16753180
0,16755172
0,16757271
35,16759171
67,16761183
46,16763166
0,16765164
9,16767262
0,16769190
33,16771170
53,16773165
41,16775165
0,16777278
0,16779174
0,16781171
0,16783164
0,16785177
0,16787264
0,16789173
0,16791163
0,16793175
0,16795169
24,16797263
54,16799175
54,16801176
39,16803168
10,16805169
17,16807261
0,16809181
0,16811171
0,16813170
10,16815166
0,16817279
34,16819175
6,16821164
0,16823164
0,16825180
0,16827263
0,16829161
0,16831166
0,16833171
0,16835166
4,16837278
11,16839174
6,16841179
8,16843178
14,16845169
11,16847303
11,16849185
0,16851169
0,16853164
0,16855162
10,16857287
13,16859170
26,16861167
14,16863165
0,16865179
0,16867262
0,16869172
0,16871168
0,16873176
11,16875169
39,16877347
20,16879176
0,16881179
0,16883163
0,16885164
0,16887271
0,16889180
0,16891169
0,16893162
20,16895170
44,16897283
40,16899174
25,16901169
0,16903166
0,16905180
2,16907263
44,16909171
45,16911168
0,16913181
0,16915170
0,16917266
0,16919168
0,16921181
40,16923169
31,16925180
0,16927265
0,16929183
0,16931158
0,16933162
69,16935167
85,16937553
110,16939168
8,16941166
0,16943169
2,16945177
24,16947310
24,16949173
0,16951161
0,16953176
0,16955171
0,16957265
0,16959169
3,16961178
24,16963163
0,16965165
0,16967260
0,16969178
0,16971170
1,16973163
37,16975169
42,16977284
41,16979171
29,16981172
26,16983163
17,16985170
0,16987263
0,16989175
0,16991166
0,16993176
21,16995168
45,16997260
26,16999173
0,17001223
0,17003169
0,17005166
0,17007285
0,17009184
0,17011173
0,17013167
7,17015169
7,17017276
9,17019174
37,17021166
57,17023165
1,17025185
0,17027268
0,17029162
0,17031170
10,17033177
31,17035171
27,17037275
0,17039173
0,17041179
0,17043164
0,17045163
0,17047323
0,17049181
0,17051167
0,17053162
10,17055169
5,17057286
0,17059172
5,17061171
16,17063164
8,17065178
7,17067261
7,17069175
10,17071165
18,17073178
32,17075173
44,17077263
14,17079178
0,17081179
0,17083168
41,17085164
54,17087268
23,17089184
0,17091170
0,17093166
0,17095167
0,17097286
34,17099176
69,17101168
66,17103162
27,17105178
0,17107271
0,17109171
52,17111168
106,17113179
107,17115168
33,17117258
2,17119169
17,17121176
53,17123169
59,17125168
33,17127263
0,17129183
0,17131169
0,17133164
0,17135168
0,17137397
2,17139178
18,17141167
0,17143167
0,17145179
0,17147309
0,17149178
29,17151168
38,17153177
44,17155170
42,17157267
48,17159172
51,17161178
37,17163163
2,17165168
0,17167246
0,17169183
5,17171164
31,17173164
17,17175168
0,17177283
0,17179175
0,17181179
0,17183162
0,17185174
0,17187267
0,17189176
0,17191167
0,17193176
0,17195174
38,17197269
56,17199172
49,17201176
32,17203169
0,17205170
4,17207264
23,17209181
24,17211169
10,17213161
5,17215163
0,17217275
0,17219171
0,17221163
0,17223161
0,17225178
0,17227249
0,17229170
0,17231171
0,17233178
0,17235163
0,17237249
0,17239174
8,17241185
2,17243165
19,17245167
20,17247305
8,17249186
6,17251165
2,17253157
29,17255162
52,17257284
30,17259174
0,17261164
0,17263164
0,17265181
0,17267246
0,17269170
0,17271165
0,17273175
0,17275166
8,17277247
20,17279169
18,17281180
0,17283163
0,17285162
0,17287249
45,17289186
60,17291166
28,17293164
0,17295162
0,17297279
0,17299174
5,17301163
37,17303158
40,17305182
0,17307248
0,17309170
0,17311165
0,17313176
38,17315167
32,17317261
58,17319167
0,17321179
0,17323169
0,17325168
2,17327249
14,17329184
23,17331170
0,17333163
0,17335164
0,17337395
7,17339176
7,17341170
30,17343161
33,17345174
0,17347304
0,17349170
0,17351168
2,17353173
35,17355165
43,17357255
37,17359172
20,17361180
38,17363167
0,17365167
0,17367259
0,17369179
0,17371171
0,17373163
17,17375164
50,17377268
40,17379175
55,17381170
0,17383162
0,17385179
0,17387264
0,17389168
16,17391166
17,17393175
17,17395167
12,17397262
19,17399173
41,17401177
62,17403164
33,17405167
0,17407265
0,17409181
0,17411166
13,17413160
34,17415163
37,17417262
26,17419172
0,17421166
0,17423161
0,17425180
0,17427268
0,17429174
0,17431166
0,17433178
2,17435168
0,17437273
11,17439177
22,17441183
33,17443165
21,17445165
9,17447303
30,17449178
22,17451168
12,17453146
24,17455161
18,17457275
0,17459174
8,17461168
45,17463164
33,17465179
0,17467264
0,17469172
0,17471149
0,17473174
0,17475168
22,17477257
42,17479171
31,17481179
16,17483153
0,17485152
0,17487260
42,17489175
66,17491162
0,17493151
0,17495152
0,17497284
34,17499174
59,17501153
64,17503146
46,17505174
0,17507264
0,17509175
0,17511151
0,17513174
0,17515153
2,17517256
0,17519171
0,17521179
0,17523152
0,17525154
0,17527260
20,17529184
21,17531171
18,17533151
21,17535162
32,17537386
37,17539179
35,17541153
22,17543150
0,17545180
0,17547308
32,17549160
37,17551164
3,17553172
0,17555155
0,17557264
0,17559158
0,17561181
9,17563152
18,17565160
0,17567260
0,17569180
0,17571153
0,17573160
52,17575153
75,17577281
54,17579158
0,17581161
6,17583164
36,17585162
50,17587272
45,17589164
7,17591165
0,17593173
0,17595154
0,17597264
0,17599155
0,17601185
0,17603151
0,17605160
0,17607263
0,17609167
0,17611160
25,17613164
53,17615162
54,17617272
36,17619160
18,17621168
26,17623163
10,17625168
0,17627267
0,17629159
0,17631164
4,17633161
0,17635164
0,17637265
0,17639169
0,17641167
0,17643166
0,17645167
0,17647302
0,17649169
0,17651164
3,17653162
12,17655169
3,17657284
1,17659160
7,17661168
60,17663167
82,17665178
41,17667259
0,17669158
0,17671169
0,17673167
0,17675171
34,17677478
56,17679173
37,17681169
10,17683168
0,17685162
0,17687265
15,17689170
55,17691167
48,17693176
7,17695167
0,17697286
4,17699159
44,17701163
63,17703160
0,17705178
0,17707275
0,17709171
0,17711167
0,17713173
1,17715165
34,17717261
0,17719174
0,17721180
0,17723166
0,17725163
9,17727261
39,17729181
36,17731166
20,17733166
12,17735162
33,17737386
21,17739174
15,17741169
0,17743165
0,17745180
0,17747309
0,17749176
0,17751165
0,17753175
0,17755167
4,17757268
11,17759178
12,17761179
11,17763155
0,17765168
10,17767256
3,17769183
0,17771166
0,17773167
0,17775167
45,17777282
98,17779164
97,17781162
37,17783166
0,17785174
0,17787258
0,17789173
0,17791168
33,17793177
46,17795167
34,17797261
3,17799170
0,17801174
16,17803166
60,17805163
67,17807264
24,17809180
0,17811170
0,17813168
35,17815167
80,17817286
77,17819176
20,17821168
0,17823163
0,17825181
0,17827276
0,17829173
0,17831170
0,17833176
0,17835169
0,17837272
0,17839169
25,17841182
67,17843166
63,17845164
29,17847301
8,17849185
20,17851168
0,17853161
8,17855159
12,17857284
3,17859172
32,17861167
42,17863168
9,17865179
0,17867265
0,17869171
0,17871166
0,17873176
18,17875169
27,17877266
2,17879174
0,17881180
0,17883168
5,17885167
28,17887261
22,17889178
26,17891169
0,17893163
0,17895167
62,17897282
86,17899159
71,17901165
21,17903162
0,17905179
0,17907265
0,17909173
0,17911165
0,17913172
0,17915170
0,17917262
0,17919174
0,17921177
11,17923169
32,17925167
29,17927261
21,17929185
9,17931170
11,17933164
19,17935165
21,17937554
10,17939183
10,17941169
15,17943167
11,17945180
0,17947312
0,17949173
0,17951164
0,17953173
0,17955167
19,17957264
37,17959161
18,17961183
0,17963152
0,17965163
0,17967261
7,17969179
17,17971166
9,17973163
0,17975168
0,17977282
11,17979173
32,17981169
32,17983163
10,17985176
0,17987264
0,17989175
0,17991166
0,17993178
4,17995180
4,17997262
20,17999175
14,18001220
13,18003170
0,18005171
0,18007282
0,18009180
0,18011171
0,18013167
23,18015165
25,18017255
27,18019171
23,18021170
54,18023164
14,18025175
10,18027269
0,18029170
7,18031154
65,18033178
80,18035166
23,18037277
0,18039174
0,18041184
0,18043166
0,18045166
16,18047367
23,18049187
15,18051169
0,18053160
0,18055165
26,18057284
83,18059173
112,18061164
93,18063164
38,18065178
0,18067262
4,18069181
44,18071171
52,18073175
27,18075165
0,18077262
0,18079169
0,18081183
0,18083165
0,18085164
0,18087265
0,18089183
0,18091166
0,18093167
0,18095164
42,18097283
61,18099175
55,18101165
38,18103163
45,18105182
0,18107262
4,18109171
0,18111167
0,18113176
13,18115171
27,18117264
47,18119170
50,18121178
35,18123171
0,18125171
0,18127261
0,18129180
0,18131166
0,18133162
1,18135163
1,18137384
0,18139178
1,18141166
35,18143164
39,18145177
14,18147305
0,18149182
0,18151163
17,18153176
59,18155172
65,18157263
45,18159174
0,18161176
0,18163167
0,18165168
0,18167259
0,18169183
0,18171164
0,18173162
0,18175171
0,18177291
0,18179180
1,18181169
28,18183162
20,18185173
10,18187257
4,18189171
3,18191165
8,18193175
26,18195168
20,18197263
7,18199171
20,18201179
26,18203166
22,18205175
0,18207260
0,18209182
0,18211173
0,18213169
0,18215166
5,18217278
7,18219176
15,18221168
5,18223160
0,18225180
0,18227260
0,18229176
20,18231169
21,18233175
0,18235169
8,18237265
9,18239176
17,18241179
19,18243162
0,18245168
0,18247319
0,18249187
0,18251163
0,18253160
12,18255163
6,18257270
10,18259176
0,18261168
12,18263168
25,18265182
12,18267250
0,18269173
0,18271161
0,18273180
0,18275169
25,18277264
46,18279173
56,18281184
34,18283156
3,18285172
0,18287248
3,18289186
35,18291156
32,18293161
57,18295162
10,18297279
0,18299178
0,18301163
10,18303164
0,18305179
0,18307246
0,18309170
0,18311164
0,18313176
8,18315168
9,18317263
4,18319171
10,18321179
31,18323166
20,18325168
1,18327261
0,18329183
0,18331170
0,18333163
10,18335162
52,18337398
36,18339179
34,18341167
23,18343164
2,18345181
0,18347306
0,18349173
0,18351168
5,18353175
25,18355168
20,18357263
9,18359187
0,18361183
0,18363163
0,18365165
0,18367263
7,18369181
18,18371163
14,18373164
14,18375165
26,18377279
29,18379173
61,18381158
60,18383163
14,18385174
0,18387259
0,18389171
0,18391164
2,18393180
14,18395171
9,18397259
0,18399171
4,18401176
2,18403167
0,18405163
0,18407263
0,18409182
0,18411165
0,18413158
16,18415165
15,18417264
9,18419175
0,18421162
1,18423165
0,18425176
8,18427264
24,18429171
12,18431163
18,18433178
25,18435163
22,18437264
18,18439174
16,18441177
21,18443163
0,18445165
0,18447299
0,18449184
0,18451171
0,18453167
0,18455167
10,18457273
11,18459175
15,18461180
29,18463163
29,18465185
25,18467264
14,18469170
0,18471161
0,18473178
24,18475168
107,18477266
102,18479166
45,18481176
0,18483163
0,18485165
0,18487260
0,18489180
29,18491165
34,18493163
38,18495168
16,18497267
0,18499175
16,18501174
78,18503165
97,18505177
55,18507261
0,18509172
0,18511166
0,18513175
35,18515167
60,18517261
40,18519170
0,18521172
0,18523165
0,18525166
0,18527259
0,18529180
0,18531167
0,18533162
0,18535148
2,18537381
0,18539164
14,18541166
30,18543149
23,18545182
8,18547308
8,18549174
14,18551151
22,18553171
22,18555169
27,18557266
7,18559174
0,18561177
11,18563154
58,18565153
39,18567260
0,18569183
0,18571152
0,18573147
0,18575177
9,18577285
53,18579159
50,18581150
26,18583161
0,18585175
0,18587274
0,18589175
63,18591155
78,18593157
101,18595151
12,18597258
18,18599158
59,18601178
77,18603151
57,18605152
0,18607261
0,18609187
0,18611159
0,18613152
0,18615161
2,18617278
0,18619156
0,18621148
0,18623158
0,18625180
0,18627264
38,18629157
50,18631153
33,18633163
24,18635162
7,18637262
24,18639159
25,18641166
9,18643167
0,18645162
0,18647300
3,18649188
0,18651153
0,18653159
0,18655163
0,18657281
0,18659159
1,18661162
0,18663154
0,18665163
0,18667265
0,18669168
0,18671151
0,18673173
14,18675157
34,18677478
32,18679159
0,18681169
0,18683176
0,18685165
0,18687267
0,18689170
0,18691167
0,18693153
1,18695162
28,18697281
24,18699161
16,18701167
0,18703160
0,18705169
0,18707261
23,18709157
51,18711167
16,18713163
0,18715166
0,18717288
0,18719159
0,18721172
29,18723167
26,18725169
21,18727262
0,18729167
0,18731167
0,18733167
55,18735164
94,18737400
62,18739165
0,18741169
0,18743166
0,18745166
5,18747306
20,18749175
0,18751164
0,18753174
0,18755169
0,18757266
0,18759168
4,18761176
10,18763167
0,18765180
0,18767263
0,18769178
0,18771162
2,18773163
44,18775169
53,18777284
46,18779176
28,18781169
52,18783165
23,18785176
5,18787262
0,18789174
0,18791169
0,18793180
24,18795167
60,18797265
36,18799175
0,18801179
0,18803168
0,18805167
0,18807261
0,18809182
20,18811169
