frame,sec_elapsed,frontwheel_x,frontwheel_y,frontwheel_r,frontfender_x,frontfender_y,rearwheel_x,rearwheel_y,rearwheel_r,rearfender_x,rearfender_y
938,15.64898232,0,0,0,0,0,0,0,0,0,0
939,15.66566567,0,0,0,0,0,0,0,0,0,0
940,15.68234902,0,0,0,0,0,0,0,0,0,0
941,15.69903237,0,0,0,0,0,0,0,0,0,0
942,15.71571572,0,0,0,0,0,0,0,0,0,0
943,15.73239907,0,0,0,0,0,0,0,0,0,0
944,15.74908242,0,0,0,0,0,0,0,0,0,0
945,15.76576577,0,0,0,0,0,0,0,0,0,0
946,15.78244912,0,0,0,0,0,0,0,0,0,0
947,15.79913247,0,0,0,0,0,0,0,0,0,0
948,15.81581582,0,0,0,0,0,0,0,0,0,0
949,15.83249917,0,0,0,0,0,0,0,0,0,0
950,15.84918252,0,0,0,0,0,0,0,0,0,0
951,15.86586587,0,0,0,0,0,0,0,0,0,0
952,15.88254922,0,0,0,0,0,0,0,0,0,0
953,15.89923257,0,0,0,0,0,0,0,0,0,0
954,15.91591592,0,0,0,0,0,0,0,0,0,0
955,15.93259927,0,0,0,0,0,0,0,0,0,0
956,15.94928262,0,0,0,0,0,0,0,0,0,0
957,15.96596597,0,0,0,0,0,0,0,0,0,0
958,15.98264932,0,0,0,0,0,0,0,0,0,0
959,15.99933267,0,0,0,0,0,0,0,0,0,0
960,16.01601602,0,0,0,0,0,0,0,0,0,0
961,16.03269937,0,0,0,0,0,0,0,0,0,0
962,16.04938272,0,0,0,0,0,0,0,0,0,0
963,16.06606607,0,0,0,0,0,0,0,0,0,0
964,16.08274942,0,0,0,0,0,0,0,0,0,0
965,16.09943277,0,0,0,0,0,0,0,0,0,0
966,16.11611612,0,0,0,0,0,0,0,0,0,0
967,16.13279947,0,0,0,0,0,0,0,0,0,0
968,16.14948282,0,0,0,0,0,0,0,0,0,0
969,16.16616617,0,0,0,0,0,0,0,0,0,0
970,16.18284952,0,0,0,0,0,0,0,0,0,0
971,16.19953287,0,0,0,0,0,0,0,0,0,0
972,16.21621622,0,0,0,0,0,0,0,0,0,0
973,16.23289957,0,0,0,0,0,0,0,0,0,0
974,16.24958292,0,0,0,0,0,0,0,0,0,0
975,16.26626627,0,0,0,0,0,0,0,0,0,0
976,16.28294962,0,0,0,0,0,0,0,0,0,0
977,16.29963297,0,0,0,0,0,0,0,0,0,0
978,16.31631632,0,0,0,0,0,0,0,0,0,0
979,16.33299967,0,0,0,0,0,0,0,0,0,0
980,16.34968302,0,0,0,0,0,0,0,0,0,0
981,16.36636637,0,0,0,0,0,0,0,0,0,0
982,16.38304972,0,0,0,0,0,0,0,0,0,0
983,16.39973307,0,0,0,0,0,0,0,0,0,0
984,16.41641642,0,0,0,0,0,0,0,0,0,0
985,16.43309977,0,0,0,0,0,0,0,0,0,0
986,16.44978312,0,0,0,0,0,0,0,0,0,0
987,16.46646647,0,0,0,0,0,0,0,0,0,0
988,16.48314982,0,0,0,0,0,0,0,0,0,0
989,16.49983317,0,0,0,0,0,0,0,0,0,0
990,16.51651652,0,0,0,0,0,0,0,0,0,0
991,16.53319987,0,0,0,0,0,0,0,0,0,0
992,16.54988322,0,0,0,0,0,0,0,0,0,0
993,16.56656657,0,0,0,0,0,0,0,0,0,0
994,16.58324992,0,0,0,0,0,0,0,0,0,0
995,16.59993327,0,0,0,0,0,0,0,0,0,0
996,16.61661662,0,0,0,0,0,0,0,0,0,0
997,16.63329997,0,0,0,0,0,0,0,0,0,0
998,16.64998332,0,0,0,0,0,0,0,0,0,0
999,16.66666667,0,0,0,0,0,0,0,0,0,0
1000,16.68335002,0,0,0,0,0,0,0,0,0,0
1001,16.70003337,0,0,0,0,0,0,0,0,0,0
1002,16.71671672,0,0,0,0,0,0,0,0,0,0
1003,16.73340007,0,0,0,0,0,0,0,0,0,0
1004,16.75008342,0,0,0,0,0,0,0,0,0,0
1005,16.76676677,0,0,0,0,0,0,0,0,0,0
1006,16.78345012,0,0,0,0,0,0,0,0,0,0
1007,16.80013347,0,0,0,0,0,0,0,0,0,0
1008,16.81681682,0,0,0,0,0,0,0,0,0,0
1009,16.83350017,0,0,0,0,0,0,0,0,0,0
1010,16.85018352,0,0,0,0,0,0,0,0,0,0
1011,16.86686687,0,0,0,0,0,0,0,0,0,0
1012,16.88355022,0,0,0,0,0,0,0,0,0,0
1013,16.90023357,0,0,0,0,0,0,0,0,0,0
1014,16.91691692,0,0,0,0,0,0,0,0,0,0
1015,16.93360027,0,0,0,0,0,0,0,0,0,0
1016,16.95028362,0,0,0,0,0,0,0,0,0,0
1017,16.96696697,0,0,0,0,0,0,0,0,0,0
1018,16.98365032,0,0,0,0,0,0,0,0,0,0
1019,17.00033367,0,0,0,0,0,0,0,0,0,0
1020,17.01701702,0,0,0,0,0,0,0,0,0,0
1021,17.03370037,0,0,0,0,0,0,0,0,0,0
1022,17.05038372,0,0,0,0,0,0,0,0,0,0
1023,17.06706707,0,0,0,0,0,0,0,0,0,0
1024,17.08375042,0,0,0,0,0,0,0,0,0,0
1025,17.10043377,0,0,0,0,0,0,0,0,0,0
1026,17.11711712,0,0,0,0,0,0,0,0,0,0
1027,17.13380047,0,0,0,0,0,0,0,0,0,0
1028,17.15048382,0,0,0,0,0,0,0,0,0,0
1029,17.16716717,0,0,0,0,0,0,0,0,0,0
1030,17.18385052,0,0,0,0,0,0,0,0,0,0
1031,17.20053387,0,0,0,0,0,0,0,0,0,0
1032,17.21721722,0,0,0,0,0,0,0,0,0,0
1033,17.23390057,0,0,0,0,0,0,0,0,0,0
1034,17.25058392,0,0,0,0,0,0,0,0,0,0
1035,17.26726727,0,0,0,0,0,0,0,0,0,0
1036,17.28395062,0,0,0,0,0,0,0,0,0,0
1037,17.30063397,0,0,0,0,0,0,0,0,0,0
1038,17.31731732,0,0,0,0,0,0,0,0,0,0
1039,17.33400067,0,0,0,0,0,0,0,0,0,0
1040,17.35068402,0,0,0,0,0,0,0,0,0,0
1041,17.36736737,0,0,0,0,0,0,0,0,0,0
1042,17.38405072,0,0,0,0,0,0,0,0,0,0
1043,17.40073407,0,0,0,0,0,0,0,0,0,0
1044,17.41741742,0,0,0,0,0,0,0,0,0,0
1045,17.43410077,0,0,0,0,0,0,0,0,0,0
1046,17.45078412,0,0,0,0,0,0,0,0,0,0
1047,17.46746747,0,0,0,0,0,0,0,0,0,0
1048,17.48415082,0,0,0,0,0,0,0,0,0,0
1049,17.50083417,0,0,0,0,0,0,0,0,0,0
1050,17.51751752,0,0,0,0,0,0,0,0,0,0
1051,17.53420087,0,0,0,0,0,0,0,0,0,0
1052,17.55088422,0,0,0,0,0,0,0,0,0,0
1053,17.56756757,0,0,0,0,0,0,0,0,0,0
1054,17.58425092,0,0,0,0,0,0,0,0,0,0
1055,17.60093427,0,0,0,0,0,0,0,0,0,0
1056,17.61761762,0,0,0,0,0,0,0,0,0,0
1057,17.63430097,0,0,0,0,0,0,0,0,0,0
1058,17.65098432,0,0,0,0,0,0,0,0,0,0
1059,17.66766767,0,0,0,0,0,0,0,0,0,0
1060,17.68435102,0,0,0,0,0,0,0,0,0,0
1061,17.70103437,0,0,0,0,0,0,0,0,0,0
1062,17.71771772,0,0,0,0,0,0,0,0,0,0
1063,17.73440107,0,0,0,0,0,0,0,0,0,0
1064,17.75108442,0,0,0,0,0,0,0,0,0,0
1065,17.76776777,0,0,0,0,0,0,0,0,0,0
1066,17.78445112,0,0,0,0,0,0,0,0,0,0
1067,17.80113447,0,0,0,0,0,0,0,0,0,0
1068,17.81781782,0,0,0,0,0,0,0,0,0,0
1069,17.83450117,0,0,0,0,0,0,0,0,0,0
1070,17.85118452,0,0,0,0,0,0,0,0,0,0
1071,17.86786787,0,0,0,0,0,0,0,0,0,0
1072,17.88455122,0,0,0,0,0,0,0,0,0,0
1073,17.90123457,0,0,0,0,0,0,0,0,0,0
1074,17.91791792,0,0,0,0,0,0,0,0,0,0
1075,17.93460127,0,0,0,0,0,0,0,0,0,0
1076,17.95128462,0,0,0,0,0,0,0,0,0,0
1077,17.96796797,0,0,0,0,0,0,0,0,0,0
1078,17.98465132,0,0,0,0,0,0,0,0,0,0
1079,18.00133467,0,0,0,0,0,0,0,0,0,0
1080,18.01801802,0,0,0,0,0,0,0,0,0,0
1081,18.03470137,0,0,0,0,0,0,0,0,0,0
1082,18.05138472,0,0,0,0,0,0,0,0,0,0
1083,18.06806807,0,0,0,0,0,0,0,0,0,0
1084,18.08475142,0,0,0,0,0,0,0,0,0,0
1085,18.10143477,0,0,0,0,0,0,0,0,0,0
1086,18.11811812,0,0,0,0,0,0,0,0,0,0
1087,18.13480147,0,0,0,0,0,0,0,0,0,0
1088,18.15148482,0,0,0,0,0,0,0,0,0,0
1089,18.16816817,0,0,0,0,0,0,0,0,0,0
1090,18.18485152,0,0,0,0,0,0,0,0,0,0
1091,18.20153487,0,0,0,0,0,0,0,0,0,0
1092,18.21821822,0,0,0,0,0,0,0,0,0,0
1093,18.23490157,0,0,0,0,0,0,0,0,0,0
1094,18.25158492,0,0,0,0,0,0,0,0,0,0
1095,18.26826827,0,0,0,0,0,0,0,0,0,0
1096,18.28495162,0,0,0,0,0,0,0,0,0,0
1097,18.30163497,0,0,0,0,0,0,0,0,0,0
1098,18.31831832,0,0,0,0,0,0,0,0,0,0
1099,18.33500167,0,0,0,0,0,0,0,0,0,0
1100,18.35168502,0,0,0,0,0,0,0,0,0,0
1101,18.36836837,0,0,0,0,0,0,0,0,0,0
1102,18.38505172,0,0,0,0,0,0,0,0,0,0
1103,18.40173507,0,0,0,0,0,0,0,0,0,0
1104,18.41841842,0,0,0,0,0,0,0,0,0,0
1105,18.43510177,0,0,0,0,0,0,0,0,0,0
1106,18.45178512,0,0,0,0,0,0,0,0,0,0
1107,18.46846847,0,0,0,0,0,0,0,0,0,0
1108,18.48515182,0,0,0,0,0,0,0,0,0,0
1109,18.50183517,0,0,0,0,0,0,0,0,0,0
1110,18.51851852,0,0,0,0,0,0,0,0,0,0
1111,18.53520187,0,0,0,0,0,0,0,0,0,0
1112,18.55188522,0,0,0,0,0,0,0,0,0,0
1113,18.56856857,0,0,0,0,0,0,0,0,0,0
1114,18.58525192,0,0,0,0,0,0,0,0,0,0
1115,18.60193527,0,0,0,0,0,0,0,0,0,0
1116,18.61861862,0,0,0,0,0,0,0,0,0,0
1117,18.63530197,0,0,0,0,0,0,0,0,0,0
1118,18.65198532,0,0,0,0,0,0,0,0,0,0
1119,18.66866867,0,0,0,0,0,0,0,0,0,0
1120,18.68535202,0,0,0,0,0,0,0,0,0,0
1121,18.70203537,0,0,0,0,0,0,0,0,0,0
1122,18.71871872,0,0,0,0,0,0,0,0,0,0
1123,18.73540207,0,0,0,0,0,0,0,0,0,0
1124,18.75208542,0,0,0,0,0,0,0,0,0,0
1125,18.76876877,0,0,0,0,0,0,0,0,0,0
1126,18.78545212,0,0,0,0,0,0,0,0,0,0
